Material,Plant,Task List Type,Group,Group Counter,Valid From,Short Text,Language Key,Deletion Indicator,Base Quantity,Act./Operation UoM,Standard Value,Standard value unit,Standard Value2,Standard value unit3,Standard Value4,Standard value unit5,User field quantity,User field quantity6,Setup group category,Work center,Relevant
203490,0280,2,0280_BP1,G3,44197,"BPETP3_VIO_SPR_1,5l_Kiste",,,3600,CS,30,MIN,60,,420,,6000,6000,,BPETP3,
203487,0280,2,0280_BP1,G4,44197,"BPETP3_VIO_SPR_1,5l_Shrink",,,3500,CS,30,MIN,60,,420,,6000,6000,,BPETP3,
203588,0280,2,0280_BP1,G5,44197,"BPETP4_VIO_Still_30x3x6/0,5l_CPEW",,,40,CS,0,MIN,60,,300,,50,50,,BPETP4,
200512,0280,2,0280_BR1,2,40909,"BRGBP5_VIO_Still_0,75l Glas",,,750,CS,30,MIN,60,,240,,1083,1083,,BRGBP5,
202277,0280,2,0280_BR1,3,42005,"BRGBP6_VIO_MED_0,25l_Kiste",,,1000,CS,30,MIN,60,,240,,2500,2500,,BRGBP6,
200510,0280,2,0280_BR1,12,43101,"BRGBP6_VIO_Still_0,25l_Kiste",,,1000,CS,30,MIN,60,,240,,2500,2500,,BRGBP6,
200512,0280,2,0280_BR1,14,43101,"BRGBP6_VIO_Still_0,75l Glas",,,1200,CS,30,MIN,60,,240,,2667,2667,,BRGBP6,
202524,0280,2,0280_BR1,15,43101,"BRGBP6_VIOBio_0,3l_Gurke",,,1050,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
202520,0280,2,0280_BR1,17,43101,"BRGBP6_VIO_Schorle_0,3l_Rhab",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
202521,0280,2,0280_BR1,19,43101,"BRGBP6_VIO_Schorle_0,3l_Johan",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
202890,0280,2,0280_BR1,20,43101,"BRGBP6_VIO_Schorle_0,3l_Apfel",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
202518,0280,2,0280_BR1,21,43101,"BRGBP6_VIOBio_0,3l_Orange",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
202522,0280,2,0280_BR1,22,43101,"BRGBP6_VIOBio_0,3l_Lemon",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
203112,0280,2,0280_BR1,24,43466,"BRGBP6_VIO_Still_1,0l_Kiste",,,3200,CS,30,MIN,60,,240,,5333,5333,,BRGBP6,
203118,0280,2,0280_BR1,25,43466,"BRGBP6_VIO_MED_1,0l_Kiste",,,3200,CS,30,MIN,60,,240,,5333,5333,,BRGBP6,
202278,0280,2,0280_BR1,26,43466,"BRGBP6_VIO_MED_0,75l_Kiste",,,1200,CS,30,MIN,60,,240,,2667,2667,,BRGBP6,
203480,0280,2,0280_BR1,28,44197,"BRGBP6_FUZE_0,3l_Pfirsich",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
203481,0280,2,0280_BR1,29,44197,"BRGBP6_FUZE_0,3l_Lemon",,,1150,CS,30,MIN,60,,360,,2500,2500,,BRGBP6,
203486,0280,2,0280_BR1,30,44197,"BRGBP6_VIO_SPR_1,0l_Kiste",,,3200,CS,30,MIN,60,,240,,5333,5333,,BRGBP6,
203010,0280,2,0280_BR1,31,44197,"BRGBP6_CCZ_1,0l_Kiste",,,3200,CS,30,MIN,60,,240,,5333,5333,,BRGBP6,
203011,0280,2,0280_BR1,32,44197,"BRGBP6_CC_6/1,0_MW_Kiste",,,3200,CS,30,MIN,60,,240,,5333,5333,,BRGBP6,
203099,0280,2,0280_RE1,37,43466,"REPA02_ViOBio_1,0_3erDisplay",,,44,CS,0,MIN,60,,270,,44,44,,REPA02,
203292,0280,2,0280_RE1,40,43831,"REPA02_ViOBio_1,0_4erDisplay",,,44,CS,0,MIN,60,,270,,44,44,,REPA02,
203363,0280,2,0280_RE1,42,43831,"REPA02_ViOBio_0,3_RGBDisplay",,,44,CS,0,MIN,60,,270,,44,44,,REPA02,
203512,0280,2,0280_RE1,44,44197,"REPA02_ViOBio_1,0_4erDisplay203512",,,44,CS,0,MIN,60,,270,,44,44,,REPA02,
203023,0280,2,0280_RE1,45,44197,"REPA02_ViOBio_1,0_2erDisplay203023",,,44,CS,0,MIN,60,,270,,44,44,,REPA02,
13010697,0280,2,0280_SY1,40,42370,"ViO_Schorle_JOH_1+4,4_PA-008",,,50000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010698,0280,2,0280_SY1,41,42370,"ViO_Schorle_RHA_1+4,4_PA-008",,,50000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010748,0280,2,0280_SY1,44,42736,"ViO_Bio_Zi/Li/Mi_1+4,0_PA-030",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010746,0280,2,0280_SY1,46,42736,"ViO_Bio_OMP_1+4,0_PA-015",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010750,0280,2,0280_SY1,51,42736,"ViO_Bio_Lemon_1+4,4_PA-030",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010774,0280,2,0280_SY1,52,42736,"ViO_Bio_Or_1+4,4_PA-015",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010789,0280,2,0280_SY1,53,42736,"ViO_Schorle_APF_1+4,4_PA-006",,,50000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010812,0280,2,0280_SY1,56,43101,"ViO_Bio_ING_1+4,4_PA-006",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
201131,0281,2,0281-9KK,79,43831,BP Rezept 2021,,,1,CS,,,,,,,0,0,,,
13010822,0280,2,0280_SY1,58,43101,"ViO_Bio_HER_1+4,0_PA-035",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010852,0280,2,0280_SY1,61,43466,"ViO_Bio_GUR_1+4,4_PA-038",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010916,0280,2,0280_SY1,63,43831,"ViO_Bio_DB_1+4,0_PA-030",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010945,0280,2,0280_SY1,64,43831,"ViO_Bio_OMP_1+4,0_PA-015 FTNF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010946,0280,2,0280_SY1,65,43831,"ViO_Bio_OMP_1+4,0_PA-015 FTNF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010947,0280,2,0280_SY1,66,43831,"ViO_Bio_Lemon_1+4,4_PA-030_FNTF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010953,0280,2,0280_SY1,67,43831,"VIO Bio Orange 1+4,4 OR/GF/G-15.00 FTNF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010952,0280,2,0280_SY1,68,43831,"VIO Bio Gurke  1+4,4 CU/LI/G-038 FTNF",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010958,0280,2,0280_SY1,69,43831,"ViO_Bio_DB_1+4,0_PA-030 FTNF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010968,0280,2,0280_SY1,70,43831,"ViO_Bio_VIOLEF  1+4,0 FL/G FTNF",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010981,0280,2,0280_SY1,71,44197,"FUZE LE 1+1,4 TE/LE-198.000",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
13010982,0280,2,0280_SY1,72,44197,"FUZE PF 1+5,4 TE/PE-124.000",,,50000,L,0,MIN,60,,60,,50000,50000,,SYRP01,
200078,0281,2,0281-9KK,53,43101,BP Rezept 2019,,,1659,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200079,0281,2,0281-9KK,54,43101,BP Rezept 2019,,,1568,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200080,0281,2,0281-9KK,55,43101,BP Rezept 2019,,,1615,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200081,0281,2,0281-9KK,56,43101,BP Rezept 2019,,,1295,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200082,0281,2,0281-9KK,57,43101,BP Rezept 2019,,,1508,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200083,0281,2,0281-9KK,58,43101,BP Rezept 2019,,,1389,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200938,0281,2,0281-9KK,60,43101,BP Rezept 2019,,,1585,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201131,0281,2,0281-9KK,61,43101,BP Rezept 2019,,,1567,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201184,0281,2,0281-9KK,62,43101,BP Rezept 2019,,,1518,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201222,0281,2,0281-9KK,63,43101,BP Rezept 2019,,,1567,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200382,0281,2,0281-9KK,64,43101,BP Rezept 2019,,,1665,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200078,0281,2,0281-9KK,65,43466,BP Rezept 2020,,,1774,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200079,0281,2,0281-9KK,66,43466,BP Rezept 2020,,,1541,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200081,0281,2,0281-9KK,67,43466,BP Rezept 2020,,,1519,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200082,0281,2,0281-9KK,68,43466,BP Rezept 2020,,,1446,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200083,0281,2,0281-9KK,69,43466,BP Rezept 2020,,,1435,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201184,0281,2,0281-9KK,70,43466,BP Rezept 2020,,,1609,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200078,0281,2,0281-9KK,71,43831,BP Rezept 2021,,,1731,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200079,0281,2,0281-9KK,72,43831,BP Rezept 2021,,,1581,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200080,0281,2,0281-9KK,73,43831,BP Rezept 2021,,,1611,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200081,0281,2,0281-9KK,74,43831,BP Rezept 2021,,,1493,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200082,0281,2,0281-9KK,75,43831,BP Rezept 2021,,,1498,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200083,0281,2,0281-9KK,76,43831,BP Rezept 2021,,,1384,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200382,0281,2,0281-9KK,77,43831,BP Rezept 2021,,,1695,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200991,0281,2,0281-9KK,78,43831,BP Rezept 2021,,,1325,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201131,0281,2,0281-9KK,79,43831,BP Rezept 2021,,,1455,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
200901,0281,2,0281-9KO,D6,43466,BP Rezept 2020,,,539,EA,30,MIN,0,MIN,0,MIN,0,0,1,,
201184,0281,2,0281-9KK,80,43831,BP Rezept 2021,,,1661,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
201222,0281,2,0281-9KK,81,43831,BP Rezept 2021,,,1360,CS,45,MIN,60,,480,,2666,2666,,BPETKK,
202854,0281,2,0281-9KO,94,43088,Abfuellen - BIB,,,765,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202989,0281,2,0281-9KO,96,43255,Abfuellen - BIB,,,673,EA,0,MIN,60,,240,,860,860,,BBIBKO,
202990,0281,2,0281-9KO,97,43255,Abfuellen - BIB,,,818,EA,0,MIN,60,,240,,860,860,,BBIBKO,
202583,0281,2,0281-9KO,99,43831,Abfuellen - BIB,,,366,EA,30,MIN,60,,480,,860,860,,BBIBKO,
200064,0281,2,0281-9KO,A3,43101,BP Rezept 2019,,,574,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200065,0281,2,0281-9KO,A4,43101,BP Rezept 2019,,,532,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200142,0281,2,0281-9KO,A5,43101,BP Rezept 2019,,,307,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200402,0281,2,0281-9KO,A6,43101,BP Rezept 2019,,,763,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200405,0281,2,0281-9KO,A7,43101,BP Rezept 2019,,,756,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200817,0281,2,0281-9KO,A8,43101,BP Rezept 2019,,,530,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200818,0281,2,0281-9KO,A9,43101,BP Rezept 2019,,,669,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200819,0281,2,0281-9KO,B1,43101,BP Rezept 2019,,,430,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200820,0281,2,0281-9KO,B2,43101,BP Rezept 2019,,,594,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200901,0281,2,0281-9KO,B3,43101,BP Rezept 2019,,,523,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200902,0281,2,0281-9KO,B4,43101,BP Rezept 2019,,,502,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200903,0281,2,0281-9KO,B5,43101,BP Rezept 2019,,,480,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201190,0281,2,0281-9KO,B6,43101,BP Rezept 2019,,,685,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201200,0281,2,0281-9KO,B7,43101,BP Rezept 2019,,,726,EA,45,MIN,60,,240,,860,860,,BBIBKO,
201525,0281,2,0281-9KO,B8,43101,BP Rezept 2019,,,693,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201722,0281,2,0281-9KO,B9,43101,BP Rezept 2019,,,836,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202306,0281,2,0281-9KO,C1,43101,BP Rezept 2019,,,460,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202711,0281,2,0281-9KO,C2,43101,BP Rezept 2019,,,731,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202583,0281,2,0281-9KO,C3,43101,BP Rezept 2019,,,526,EA,30,MIN,60,,480,,860,860,,BBIBKO,
202854,0281,2,0281-9KO,C4,43101,BP Rezept 2019,,,737,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202989,0281,2,0281-9KO,C5,43255,BP Rezept 2019,,,728,EA,0,MIN,60,,240,,860,860,,BBIBKO,
202990,0281,2,0281-9KO,C6,43255,BP Rezept 2019,,,731,EA,0,MIN,60,,240,,860,860,,BBIBKO,
202993,0281,2,0281-9KO,C7,43255,BP Rezept 2019,,,321,EA,0,MIN,60,,240,,860,860,,BBIBKO,
201200,0281,2,0281-9KO,C8,43466,BP Rezept 2020,,,780,EA,45,MIN,60,,240,,860,860,,BBIBKO,
201722,0281,2,0281-9KO,C9,43466,BP Rezept 2020,,,907,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202711,0281,2,0281-9KO,D1,43466,BP Rezept 2020,,,830,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202854,0281,2,0281-9KO,D2,43466,BP Rezept 2020,,,748,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202989,0281,2,0281-9KO,D3,43466,BP Rezept 2020,,,753,EA,0,MIN,60,,240,,860,860,,BBIBKO,
200402,0281,2,0281-9KO,D4,43466,BP Rezept 2020,,,776,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200405,0281,2,0281-9KO,D5,43466,BP Rezept 2020,,,831,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200901,0281,2,0281-9KO,D6,43466,BP Rezept 2020,,,1,EA,,,,,,,0,0,,BBIBKO,
202992,0281,2,0281-9KR,57,43255,Abfuellen Behaelter,,,1,EA,,,,,,,0,0,,,
200901,0281,2,0281-9KO,D6,43466,BP Rezept 2020,,,539,EA,0,MIN,60,MIN,240,MIN,860,860,,,
200902,0281,2,0281-9KO,D7,43466,BP Rezept 2020,,,649,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200903,0281,2,0281-9KO,D8,43466,BP Rezept 2020,,,402,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201190,0281,2,0281-9KO,D9,43466,BP Rezept 2020,,,766,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201525,0281,2,0281-9KO,E1,43466,BP Rezept 2020,,,707,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202583,0281,2,0281-9KO,E2,43466,BP Rezept 2020,,,437,EA,30,MIN,60,,480,,860,860,,BBIBKO,
202306,0281,2,0281-9KO,E3,43466,BP Rezept 2020,,,421,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202990,0281,2,0281-9KO,E4,43466,BP Rezept 2020,,,775,EA,0,MIN,60,,240,,860,860,,BBIBKO,
200064,0281,2,0281-9KO,E5,43466,BP Rezept 2020,,,647,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200817,0281,2,0281-9KO,E6,43466,BP Rezept 2020,,,641,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200818,0281,2,0281-9KO,E7,43466,BP Rezept 2020,,,571,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200819,0281,2,0281-9KO,E8,43466,BP Rezept 2020,,,508,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200820,0281,2,0281-9KO,E9,43466,BP Rezept 2020,,,621,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202737,0281,2,0281-9KO,F1,43466,BP Rezept 2020,,,605,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200064,0281,2,0281-9KO,F2,43831,BP Rezept 2021,,,692,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200402,0281,2,0281-9KO,F3,43831,BP Rezept 2021,,,887,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200405,0281,2,0281-9KO,F4,43831,BP Rezept 2021,,,893,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200817,0281,2,0281-9KO,F5,43831,BP Rezept 2021,,,683,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200818,0281,2,0281-9KO,F6,43831,BP Rezept 2021,,,609,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200819,0281,2,0281-9KO,F7,43831,BP Rezept 2021,,,510,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200820,0281,2,0281-9KO,F8,43831,BP Rezept 2021,,,677,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200901,0281,2,0281-9KO,F9,43831,BP Rezept 2021,,,618,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200902,0281,2,0281-9KO,G1,43831,BP Rezept 2021,,,516,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200903,0281,2,0281-9KO,G2,43831,BP Rezept 2021,,,564,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201190,0281,2,0281-9KO,G3,43831,BP Rezept 2021,,,701,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201200,0281,2,0281-9KO,G4,43831,BP Rezept 2021,,,806,EA,45,MIN,60,,240,,860,860,,BBIBKO,
201525,0281,2,0281-9KO,G5,43831,BP Rezept 2021,,,833,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201722,0281,2,0281-9KO,G6,43831,BP Rezept 2021,,,1002,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202306,0281,2,0281-9KO,G7,43831,BP Rezept 2021,,,618,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202583,0281,2,0281-9KO,G8,43831,BP Rezept 2021,,,437,EA,30,MIN,60,,480,,860,860,,BBIBKO,
202711,0281,2,0281-9KO,G9,43831,BP Rezept 2021,,,774,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202737,0281,2,0281-9KO,H1,43831,BP Rezept 2021,,,454,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202854,0281,2,0281-9KO,H2,43831,BP Rezept 2021,,,773,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202989,0281,2,0281-9KO,H3,43831,BP Rezept 2021,,,673,EA,0,MIN,60,,240,,860,860,,BBIBKO,
202990,0281,2,0281-9KO,H4,43831,BP Rezept 2021,,,772,EA,0,MIN,60,,240,,860,860,,BBIBKO,
203227,0281,2,0281-9KO,H5,43831,BP Rezept 2021,,,517,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202992,0281,2,0281-9KR,57,43255,Abfuellen Behaelter,,,226,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200402,0281,2,0281_BB1,7,40909,Abfuellen - BIB,,,1,EA,,,,,,,0,0,,,
202992,0281,2,0281-9KR,57,43255,Abfuellen Behaelter,,,1,EA,0,MIN,0,EA,,,0,0,,,
200007,0281,2,0281-9KR,59,43101,BP Rezept 2019,,,169,EA,30,MIN,60,,300,,240,240,,BFIGKR,
200008,0281,2,0281-9KR,60,43101,BP Rezept 2019,,,320,EA,30,MIN,60,,300,,320,320,,BFIGKR,
200019,0281,2,0281-9KR,61,43101,BP Rezept 2019,,,221,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200027,0281,2,0281-9KR,62,43101,BP Rezept 2019,,,233,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200061,0281,2,0281-9KR,63,43101,BP Rezept 2019,,,207,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201032,0281,2,0281-9KR,64,43101,BP Rezept 2019,,,208,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201054,0281,2,0281-9KR,65,43101,BP Rezept 2019,,,174,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201055,0281,2,0281-9KR,66,43101,BP Rezept 2019,,,203,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201056,0281,2,0281-9KR,67,43101,BP Rezept 2019,,,99,EA,30,MIN,60,,300,,100,100,,BFIGKR,
200026,0281,2,0281-9KR,68,43101,BP Rezept 2019,,,235,EA,30,MIN,60,,300,,320,320,,BFIGKR,
200010,0281,2,0281-9KR,69,43101,BP Rezept 2019,,,87,EA,0,MIN,60,,300,,106,106,,BFIGKR,
202992,0281,2,0281-9KR,70,43255,BP Rezept 2019,,,220,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200008,0281,2,0281-9KR,71,43466,BP Rezept 2020,,,240,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200019,0281,2,0281-9KR,72,43466,BP Rezept 2020,,,221,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200026,0281,2,0281-9KR,73,43466,BP Rezept 2020,,,175,EA,30,MIN,60,,300,,320,320,,BFIGKR,
200027,0281,2,0281-9KR,74,43466,BP Rezept 2020,,,217,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200061,0281,2,0281-9KR,75,43466,BP Rezept 2020,,,216,EA,30,MIN,60,,300,,310,310,,BFIGKR,
202992,0281,2,0281-9KR,76,43466,BP Rezept 2020,,,201,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201032,0281,2,0281-9KR,77,43466,BP Rezept 2020,,,199,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201054,0281,2,0281-9KR,78,43466,BP Rezept 2020,,,169,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201055,0281,2,0281-9KR,79,43466,BP Rezept 2020,,,167,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201056,0281,2,0281-9KR,80,43466,BP Rezept 2020,,,156,EA,30,MIN,60,,300,,100,100,,BFIGKR,
200007,0281,2,0281-9KR,81,43466,BP Rezept 2020,,,168,EA,30,MIN,60,,300,,240,240,,BFIGKR,
200010,0281,2,0281-9KR,82,43466,BP Rezept 2020,,,80,EA,0,MIN,60,,300,,106,106,,BFIGKR,
200007,0281,2,0281-9KR,83,43831,BP Rezept 2021,,,178,EA,30,MIN,60,,300,,240,240,,BFIGKR,
200008,0281,2,0281-9KR,84,43831,BP Rezept 2021,,,195,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200010,0281,2,0281-9KR,85,43831,BP Rezept 2021,,,80,EA,0,MIN,60,,300,,106,106,,BFIGKR,
200019,0281,2,0281-9KR,86,43831,BP Rezept 2021,,,221,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200026,0281,2,0281-9KR,87,43831,BP Rezept 2021,,,201,EA,30,MIN,60,,300,,320,320,,BFIGKR,
200027,0281,2,0281-9KR,88,43831,BP Rezept 2021,,,221,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200061,0281,2,0281-9KR,89,43831,BP Rezept 2021,,,227,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201032,0281,2,0281-9KR,90,43831,BP Rezept 2021,,,231,EA,30,MIN,60,,300,,310,310,,BFIGKR,
201054,0281,2,0281-9KR,91,43831,BP Rezept 2021,,,141,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201055,0281,2,0281-9KR,92,43831,BP Rezept 2021,,,185,EA,30,MIN,60,,300,,100,100,,BFIGKR,
201056,0281,2,0281-9KR,93,43831,BP Rezept 2021,,,132,EA,30,MIN,60,,300,,100,100,,BFIGKR,
202992,0281,2,0281-9KR,94,43831,BP Rezept 2021,,,226,EA,30,MIN,60,,300,,310,310,,BFIGKR,
200064,0281,2,0281_BB1,1,40909,Abfuellen - BIB,,,692,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200402,0281,2,0281_BB1,7,40909,Abfuellen - BIB,,,727,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200081,0281,2,0281_BP1,6,40909,Abfuellen PET,,,1,CS,,,,,,,0,0,,,
200402,0281,2,0281_BB1,7,40909,Abfuellen - BIB,,,1,EA,0,MIN,0,EA,,,0,0,,,
200405,0281,2,0281_BB1,9,40909,Abfuellen - BIB,,,758,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200817,0281,2,0281_BB1,13,40909,Abfuellen - BIB,,,683,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200818,0281,2,0281_BB1,14,40909,Abfuellen - BIB,,,742,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200819,0281,2,0281_BB1,15,40909,Abfuellen - BIB,,,579,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200820,0281,2,0281_BB1,16,40909,Abfuellen - BIB,,,538,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200901,0281,2,0281_BB1,17,40909,Abfuellen - BIB,,,521,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200902,0281,2,0281_BB1,18,40909,Abfuellen - BIB,,,407,EA,30,MIN,60,,240,,860,860,,BBIBKO,
200903,0281,2,0281_BB1,19,40909,Abfuellen - BIB,,,498,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201190,0281,2,0281_BB1,27,40909,Abfuellen - BIB,,,701,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201200,0281,2,0281_BB1,28,40909,Abfuellen - BIB,,,753,EA,45,MIN,60,,240,,860,860,,BBIBKO,
201525,0281,2,0281_BB1,31,40909,Abfuellen - BIB,,,774,EA,30,MIN,60,,240,,860,860,,BBIBKO,
201722,0281,2,0281_BB1,32,41275,Abfuellen - BIB,,,908,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202306,0281,2,0281_BB1,39,42370,Abfuellen - BIB,,,500,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202711,0281,2,0281_BB1,40,42370,Abfuellen - BIB,,,942,EA,30,MIN,60,,240,,860,860,,BBIBKO,
202737,0281,2,0281_BB1,45,43466,Abfuellen - BIB,,,454,EA,30,MIN,60,,240,,860,860,,BBIBKO,
203227,0281,2,0281_BB1,46,43466,Abfuellen - BIB,,,517,EA,30,MIN,60,,240,,860,860,,BBIBKO,
203232,0281,2,0281_BB1,47,43466,Abfuellen - BIB,,,605,EA,30,MIN,60,,240,,860,860,,BBIBKO,
203414,0281,2,0281_BB1,48,43831,Abfuellen - BIB,,,605,EA,30,MIN,60,,240,,860,860,,BBIBKO,
