Plant,Matrix,Setup Grp. From,Setup Grp. To,Duration,Dur. Unit,Valid,KEY,Work Center,Cleaning
0279,0279_BPETMK         ,AAA01                                   ,200082,45,MIN,n,BPETMK200082n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,200083,45,MIN,n,BPETMK200083n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,200100,45,MIN,n,BPETMK200100n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,200382,45,MIN,n,BPETMK200382n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,200938,45,MIN,n,BPETMK200938n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,200991,45,MIN,n,BPETMK200991n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,201101,45,MIN,n,BPETMK201101n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,201131,45,MIN,n,BPETMK201131n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,201184,45,MIN,n,BPETMK201184n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,201222,45,MIN,n,BPETMK201222n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,203025,45,MIN,n,BPETMK203025n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,203036,45,MIN,n,BPETMK203036n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,203043,45,MIN,n,BPETMK203043n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,203051,45,MIN,n,BPETMK203051n,BPETMK,AAA
0279,0279_BPETMK         ,AAA01                                   ,203053,45,MIN,n,BPETMK203053n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200079,45,MIN,n,BPETMK200079n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200080,45,MIN,n,BPETMK200080n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200081,45,MIN,n,BPETMK200081n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200082,45,MIN,n,BPETMK200082n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200083,45,MIN,n,BPETMK200083n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200100,45,MIN,n,BPETMK200100n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200382,45,MIN,n,BPETMK200382n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200938,45,MIN,n,BPETMK200938n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,200991,45,MIN,n,BPETMK200991n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,201101,45,MIN,n,BPETMK201101n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,201131,45,MIN,n,BPETMK201131n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,201184,45,MIN,n,BPETMK201184n,BPETMK,AAA
0279,0279_BPETMK         ,AAA02                                   ,201222,45,MIN,n,BPETMK201222n,BPETMK,AAA
0279,0279_BPETMK         ,203025,200078,60,MIN,y,BPETMK200078y,BPETMK,
0279,0279_BPETMK         ,203025,200079,60,MIN,y,BPETMK200079y,BPETMK,
0279,0279_BPETMK         ,203025,200080,60,MIN,y,BPETMK200080y,BPETMK,
0279,0279_BPETMK         ,203025,200081,45,MIN,y,BPETMK200081y,BPETMK,
0279,0279_BPETMK         ,203025,200082,45,MIN,y,BPETMK200082y,BPETMK,
0279,0279_BPETMK         ,203025,200083,45,MIN,y,BPETMK200083y,BPETMK,
0279,0279_BPETMK         ,203025,200100,60,MIN,y,BPETMK200100y,BPETMK,
0279,0279_BPETMK         ,203025,200382,60,MIN,y,BPETMK200382y,BPETMK,
0279,0279_BPETMK         ,203025,200938,60,MIN,y,BPETMK200938y,BPETMK,
0279,0279_BPETMK         ,203025,200991,45,MIN,y,BPETMK200991y,BPETMK,
0279,0279_BPETMK         ,203025,201101,60,MIN,y,BPETMK201101y,BPETMK,
0279,0279_BPETMK         ,203025,201131,45,MIN,y,BPETMK201131y,BPETMK,
0279,0279_BPETMK         ,203025,201184,60,MIN,y,BPETMK201184y,BPETMK,
0279,0279_BPETMK         ,203025,201222,45,MIN,y,BPETMK201222y,BPETMK,
0279,0279_BPETMK         ,203025,AAA01                                   ,45,MIN,y,BPETMKAAA01y,BPETMK,
0279,0279_BPETMK         ,203025,203025,0,MIN,n,BPETMK203025n,BPETMK,
0279,0279_BPETMK         ,203025,203036,60,MIN,y,BPETMK203036y,BPETMK,
0279,0279_BPETMK         ,203025,203043,60,MIN,y,BPETMK203043y,BPETMK,
0279,0279_BPETMK         ,203025,203051,60,MIN,y,BPETMK203051y,BPETMK,
0279,0279_BPETMK         ,203025,203053,60,MIN,y,BPETMK203053y,BPETMK,
0279,0279_BPETMK         ,203036,200078,45,MIN,y,BPETMK200078y,BPETMK,
0279,0279_BPETMK         ,203036,200079,45,MIN,y,BPETMK200079y,BPETMK,
0279,0279_BPETMK         ,203036,200080,45,MIN,y,BPETMK200080y,BPETMK,
0279,0279_BPETMK         ,203036,200081,60,MIN,y,BPETMK200081y,BPETMK,
0279,0279_BPETMK         ,203036,200082,60,MIN,y,BPETMK200082y,BPETMK,
0279,0279_BPETMK         ,203036,200083,60,MIN,y,BPETMK200083y,BPETMK,
0279,0279_BPETMK         ,203036,200100,45,MIN,y,BPETMK200100y,BPETMK,
0279,0279_BPETMK         ,203036,200382,45,MIN,y,BPETMK200382y,BPETMK,
0279,0279_BPETMK         ,203036,200938,45,MIN,y,BPETMK200938y,BPETMK,
0279,0279_BPETMK         ,203036,200991,60,MIN,y,BPETMK200991y,BPETMK,
0279,0279_BPETMK         ,203036,201101,45,MIN,y,BPETMK201101y,BPETMK,
0279,0279_BPETMK         ,203036,201131,60,MIN,y,BPETMK201131y,BPETMK,
0279,0279_BPETMK         ,203036,201184,45,MIN,y,BPETMK201184y,BPETMK,
0279,0279_BPETMK         ,203036,201222,60,MIN,y,BPETMK201222y,BPETMK,
0279,0279_BPETMK         ,203036,AAA01                                   ,45,MIN,y,BPETMKAAA01y,BPETMK,
0279,0279_BPETMK         ,203036,203025,60,MIN,y,BPETMK203025y,BPETMK,
0279,0279_BPETMK         ,203036,203036,0,MIN,n,BPETMK203036n,BPETMK,
0279,0279_BPETMK         ,203036,203043,45,MIN,y,BPETMK203043y,BPETMK,
0279,0279_BPETMK         ,203036,203051,45,MIN,y,BPETMK203051y,BPETMK,
0279,0279_BPETMK         ,203036,203053,45,MIN,y,BPETMK203053y,BPETMK,
0279,0279_BPETMK         ,203043,200078,45,MIN,y,BPETMK200078y,BPETMK,
0279,0279_BPETMK         ,203043,200079,45,MIN,y,BPETMK200079y,BPETMK,
0279,0279_BPETMK         ,203043,200080,45,MIN,y,BPETMK200080y,BPETMK,
0279,0279_BPETMK         ,203043,200081,60,MIN,y,BPETMK200081y,BPETMK,
0279,0279_BPETMK         ,203043,200082,60,MIN,y,BPETMK200082y,BPETMK,
0279,0279_BPETMK         ,203043,200083,60,MIN,y,BPETMK200083y,BPETMK,
0279,0279_BPETMK         ,203043,200100,45,MIN,y,BPETMK200100y,BPETMK,
0279,0279_BPETMK         ,203043,200382,45,MIN,y,BPETMK200382y,BPETMK,
0279,0279_BPETMK         ,203043,200938,45,MIN,y,BPETMK200938y,BPETMK,
0279,0279_BPETMK         ,203043,200991,60,MIN,y,BPETMK200991y,BPETMK,
0279,0279_BPETMK         ,203043,201101,45,MIN,y,BPETMK201101y,BPETMK,
0279,0279_BPETMK         ,203043,201131,60,MIN,y,BPETMK201131y,BPETMK,
0279,0279_BPETMK         ,203043,201184,45,MIN,y,BPETMK201184y,BPETMK,
0279,0279_BPETMK         ,203043,201222,60,MIN,y,BPETMK201222y,BPETMK,
0279,0279_BPETMK         ,203043,AAA01                                   ,45,MIN,y,BPETMKAAA01y,BPETMK,
0279,0279_BPETMK         ,203043,203025,60,MIN,y,BPETMK203025y,BPETMK,
0279,0279_BPETMK         ,203043,203036,45,MIN,y,BPETMK203036y,BPETMK,
0279,0279_BPETMK         ,203043,203043,0,MIN,n,BPETMK203043n,BPETMK,
0279,0279_BPETMK         ,203043,203051,45,MIN,y,BPETMK203051y,BPETMK,
0279,0279_BPETMK         ,203043,203053,45,MIN,y,BPETMK203053y,BPETMK,
0279,0279_BPETMK         ,203051,200078,45,MIN,y,BPETMK200078y,BPETMK,
0279,0279_BPETMK         ,203051,200079,45,MIN,y,BPETMK200079y,BPETMK,
0279,0279_BPETMK         ,203051,200080,45,MIN,y,BPETMK200080y,BPETMK,
0279,0279_BPETMK         ,203051,200081,60,MIN,y,BPETMK200081y,BPETMK,
0279,0279_BPETMK         ,203051,200082,0,MIN,n,BPETMK200082n,BPETMK,
0279,0279_BPETMK         ,203051,200083,60,MIN,y,BPETMK200083y,BPETMK,
0279,0279_BPETMK         ,203051,200100,45,MIN,y,BPETMK200100y,BPETMK,
0279,0279_BPETMK         ,203051,200382,45,MIN,y,BPETMK200382y,BPETMK,
0279,0279_BPETMK         ,203051,200991,60,MIN,y,BPETMK200991y,BPETMK,
0279,0279_BPETMK         ,203051,201131,60,MIN,y,BPETMK201131y,BPETMK,
0279,0279_BPETMK         ,203051,201184,45,MIN,y,BPETMK201184y,BPETMK,
0279,0279_BPETMK         ,203051,201222,60,MIN,y,BPETMK201222y,BPETMK,
0279,0279_BPETMK         ,203051,AAA01                                   ,45,MIN,y,BPETMKAAA01y,BPETMK,
0279,0279_BPETMK         ,203051,203025,60,MIN,y,BPETMK203025y,BPETMK,
0279,0279_BPETMK         ,203051,203036,45,MIN,y,BPETMK203036y,BPETMK,
0279,0279_BPETMK         ,203051,203043,45,MIN,y,BPETMK203043y,BPETMK,
0279,0279_BPETMK         ,203051,203051,0,MIN,n,BPETMK203051n,BPETMK,
0279,0279_BPETMK         ,203051,203053,45,MIN,y,BPETMK203053y,BPETMK,
0279,0279_BPETMK         ,203053,200078,45,MIN,y,BPETMK200078y,BPETMK,
0279,0279_BPETMK         ,203053,200079,45,MIN,y,BPETMK200079y,BPETMK,
0279,0279_BPETMK         ,203053,200080,45,MIN,y,BPETMK200080y,BPETMK,
0279,0279_BPETMK         ,203053,200081,60,MIN,y,BPETMK200081y,BPETMK,
0279,0279_BPETMK         ,203053,200082,0,MIN,n,BPETMK200082n,BPETMK,
0279,0279_BPETMK         ,203053,200083,60,MIN,y,BPETMK200083y,BPETMK,
0279,0279_BPETMK         ,203053,200100,45,MIN,y,BPETMK200100y,BPETMK,
0279,0279_BPETMK         ,203053,203051,45,MIN,y,BPETMK203051y,BPETMK,
0279,0279_BPETMK         ,203053,203053,0,MIN,n,BPETMK203053n,BPETMK,
0279,0279_BPETML         ,,200078,45,MIN,n,BPETML200078n,BPETML,
0279,0279_BPETML         ,,200079,45,MIN,n,BPETML200079n,BPETML,
0279,0279_BPETML         ,,200080,45,MIN,n,BPETML200080n,BPETML,
0279,0279_BPETML         ,,200081,45,MIN,n,BPETML200081n,BPETML,
0279,0279_BPETML         ,,200082,45,MIN,n,BPETML200082n,BPETML,
0279,0279_BPETML         ,,200083,45,MIN,n,BPETML200083n,BPETML,
0279,0279_BPETML         ,,200100,45,MIN,n,BPETML200100n,BPETML,
0279,0279_BPETML         ,,200382,45,MIN,n,BPETML200382n,BPETML,
0279,0279_BPETML         ,,200938,45,MIN,n,BPETML200938n,BPETML,
0279,0279_BPETML         ,,200991,45,MIN,n,BPETML200991n,BPETML,
0279,0279_BPETML         ,,201101,45,MIN,n,BPETML201101n,BPETML,
0279,0279_BPETML         ,,201131,45,MIN,n,BPETML201131n,BPETML,
0279,0279_BPETML         ,,201184,45,MIN,n,BPETML201184n,BPETML,
0279,0279_BPETML         ,,201222,45,MIN,n,BPETML201222n,BPETML,
0279,0279_BPETML         ,,AAA01                                   ,45,MIN,n,BPETMLAAA01n,BPETML,
0279,0279_BPETML         ,200078,200078,0,MIN,n,BPETML200078n,BPETML,
0279,0279_BPETML         ,200078,200079,45,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200078,200080,45,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200078,200081,60,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200078,200082,240,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200078,200083,60,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200078,200100,45,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200078,200382,45,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200078,200938,45,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200078,200991,60,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200078,201101,45,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200078,201131,60,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200078,201184,45,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200078,201222,60,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200078,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200078,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200078,203025,60,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200078,203036,45,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200078,203043,45,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200078,203051,45,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200078,203053,45,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200079,200078,45,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200079,200079,0,MIN,n,BPETML200079n,BPETML,
0279,0279_BPETML         ,200079,200080,45,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200079,200081,60,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200079,200082,60,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200079,200083,60,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200079,200100,45,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200079,200382,45,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200079,200938,45,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200079,200991,60,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200079,201101,45,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200079,201131,60,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200079,201184,45,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200079,201222,60,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200079,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200079,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200079,203025,60,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200079,203036,45,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200079,203043,45,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200079,203051,45,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200079,203053,45,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200080,200078,45,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200080,200079,45,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200080,200080,0,MIN,n,BPETML200080n,BPETML,
0279,0279_BPETML         ,200080,200081,60,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200080,200082,60,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200080,200083,60,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200080,200100,45,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200080,200382,45,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200080,200938,45,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200080,200991,60,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200080,201101,45,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200080,201131,60,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200080,201184,45,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200080,201222,60,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200080,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200080,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200080,203025,60,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200080,203036,45,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200080,203043,45,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200080,203051,45,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200080,203053,45,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200081,200078,60,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200081,200079,60,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200081,200080,60,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200081,200081,0,MIN,n,BPETML200081n,BPETML,
0279,0279_BPETML         ,200081,200082,240,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200081,200083,45,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200081,200100,60,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200081,200382,60,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200081,200938,60,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200081,200991,45,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200081,201101,60,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200081,201131,45,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200081,201184,60,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200081,201222,45,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200081,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200081,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200081,203025,45,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200081,203036,60,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200081,203043,60,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200081,203051,60,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200081,203053,60,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200082,200078,60,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200082,200079,60,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200082,200080,60,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200082,200081,45,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200082,200082,0,MIN,n,BPETML200082n,BPETML,
0279,0279_BPETML         ,200082,200083,45,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200082,200100,60,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200082,200382,60,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200082,200938,60,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200082,200991,45,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200082,201101,60,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200082,201131,45,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200082,201184,60,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200082,201222,45,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200082,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200082,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200082,203025,45,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200082,203036,60,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200082,203043,60,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200082,203051,60,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200082,203053,60,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200083,200078,60,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200083,200079,60,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200083,200080,60,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200083,200081,45,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200083,200082,240,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200083,200083,0,MIN,n,BPETML200083n,BPETML,
0279,0279_BPETML         ,200083,200100,60,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200083,200382,60,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200083,200938,60,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200083,200991,45,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200083,201101,60,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200083,201131,45,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200083,201184,60,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200083,201222,45,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200083,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200083,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200083,203025,45,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200083,203036,60,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200083,203043,60,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200083,203051,60,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200083,203053,60,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200100,200078,45,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200100,200079,45,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200100,200080,45,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200100,200081,60,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200100,200082,60,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200100,200083,60,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200100,200100,0,MIN,n,BPETML200100n,BPETML,
0279,0279_BPETML         ,200100,200382,45,MIN,y,BPETML200382y,BPETML,
0279,0279_BPETML         ,200100,200938,45,MIN,y,BPETML200938y,BPETML,
0279,0279_BPETML         ,200100,200991,60,MIN,y,BPETML200991y,BPETML,
0279,0279_BPETML         ,200100,201101,45,MIN,y,BPETML201101y,BPETML,
0279,0279_BPETML         ,200100,201131,60,MIN,y,BPETML201131y,BPETML,
0279,0279_BPETML         ,200100,201184,45,MIN,y,BPETML201184y,BPETML,
0279,0279_BPETML         ,200100,201222,60,MIN,y,BPETML201222y,BPETML,
0279,0279_BPETML         ,200100,AAA01                                   ,45,MIN,y,BPETMLAAA01y,BPETML,
0279,0279_BPETML         ,200100,AAA02                                   ,45,MIN,y,BPETMLAAA02y,BPETML,
0279,0279_BPETML         ,200100,203025,60,MIN,y,BPETML203025y,BPETML,
0279,0279_BPETML         ,200100,203036,45,MIN,y,BPETML203036y,BPETML,
0279,0279_BPETML         ,200100,203043,45,MIN,y,BPETML203043y,BPETML,
0279,0279_BPETML         ,200100,203051,45,MIN,y,BPETML203051y,BPETML,
0279,0279_BPETML         ,200100,203053,45,MIN,y,BPETML203053y,BPETML,
0279,0279_BPETML         ,200382,200078,45,MIN,y,BPETML200078y,BPETML,
0279,0279_BPETML         ,200382,200079,45,MIN,y,BPETML200079y,BPETML,
0279,0279_BPETML         ,200382,200080,45,MIN,y,BPETML200080y,BPETML,
0279,0279_BPETML         ,200382,200081,60,MIN,y,BPETML200081y,BPETML,
0279,0279_BPETML         ,200382,200082,60,MIN,y,BPETML200082y,BPETML,
0279,0279_BPETML         ,200382,200083,60,MIN,y,BPETML200083y,BPETML,
0279,0279_BPETML         ,200382,200100,45,MIN,y,BPETML200100y,BPETML,
0279,0279_BPETML         ,200382,200382,0,MIN,n,BPETML200382n,BPETML,
0279,0279_BPETML         ,200382,200938,45,MIN,y,BPETML200938y,BPETML,
