EXPORTDAT,LAEDA,ERSDA,MATNR,MAKTG,MTART,MATKL,MEINS,CS_PAL,PAL_Anzahl,EA_Anzahl,PMU_Anzahl,ZUC_Anzahl,LAYERS_PAL,CS_LAYERS,/SCL/MIXED_PROD,/SCL/RET,Description /SCL/RET,/SCL/PKG,Description /SCL/PKG,/SCL/PSIZE,Description /SCL/PSIZE,/SCL/PTYPE,Bezeichung /SCL/PTYPE,/SCL/SLUN,Description /SCL/SLUN,/SCL/BRAND,Description /SCL/BRAND,MHDHB,MHDRZ,/SCL/RTD,/SCL/MATRTY_DUR,/SCL/SHLIFREQMAX,MFRPN,BRGEW,NTGEW,VOLUM,VOLEH,LAENG,BREIT,HOEHE,MEABM,/SCL/QUARTIME,MSTAE,/SCL/PROMI,Bezeichung /SCL/PROMI,/SCL/CATBRNDTY,Description /SCL/CATBRNDTY,/SCL/PLANNER_S,/SCL/PLANNER_S Description,/SCL/PKGGROUP,Description SCL_PKGGROUP,/SCL/STKFACTOR,STFAK,/SCL/BOARDOBJ,ALL_LOC_PRODUCTS_ND,FlTyp,SNP Planner Check,PG_Reporting,PAL,Description_PAL,Getränkeprodukt
44489,44404,41089,201503,"MEZZO MZ 40X4+2/1,25LIPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,B9X,Mezzo Mix Zero,180,90,R,0,0,,310.17,310.17,300,L,800,600,1498,MM,120,01,BY,4+2L Aktion 4+2 LIDL,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A3HT
44489,44404,41089,201504,"FANTA ZE.32X4+2/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,,Y,EW FP: DPG,7971,1.5-Ltr Plas Btl Nr  6-Pk 192,041,1.5 LTR,018,Plastikflasche,194,6-Pk 192,146,Fanta Zero,180,90,R,0,0,,297.87,297.87,288,L,800,600,1382,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,A1VE
44489,44404,41089,201505,"MEZZO MZ 32X4+2/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,,Y,EW FP: DPG,7971,1.5-Ltr Plas Btl Nr  6-Pk 192,041,1.5 LTR,018,Plastikflasche,194,6-Pk 192,B9X,Mezzo Mix Zero,180,90,R,0,0,,297.87,297.87,288,L,800,600,1382,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,A3HT
44489,44404,41089,201507,"MIX F/S/M40X4+2/1,25DCPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,Y,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,116,Fanta sonstige,180,180,R,0,0,,335.9,335.9,300,L,800,600,1434,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,0232
44489,44404,41089,201508,"MIX ZERO 32X4+2/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,Y,Y,EW FP: DPG,7971,1.5-Ltr Plas Btl Nr  6-Pk 192,041,1.5 LTR,018,Plastikflasche,194,6-Pk 192,B9X,Mezzo Mix Zero,180,90,R,0,0,,297.87,297.87,288,L,800,600,1390,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,A3HT
44489,44404,41089,201509,"SPRITE ZE32X4+2/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,,Y,EW FP: DPG,A02W,1.5-Ltr Plas Btl Nr Dmpl 6-Pk 192,041,1.5 LTR,018,Plastikflasche,194,6-Pk 192,132,Sprite Zero,180,90,R,0,0,,297.87,297.87,288,L,800,600,1382,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,5925
44489,44404,41089,201510,"MEZZO MIX Z.4+2/1,5L PEW",ZFER,55121600A,PAC,64,0.0156,6,1,1.5851,,,,Y,EW FP: DPG,2588,1.5-Ltr Plas Btl Nr  6-Pk 6,041,1.5 LTR,018,Plastikflasche,181,6-Pk 6,B9X,Mezzo Mix Zero,180,120,R,0,0,,9.3,9.3,9,L,294,196,304,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,A3HT
44489,44404,41089,201511,"SPRITE ZERO 4+2/1,5L PEW",ZFER,55121600A,PAC,64,0.0156,6,1,1.5851,,,,Y,EW FP: DPG,2588,1.5-Ltr Plas Btl Nr  6-Pk 6,041,1.5 LTR,018,Plastikflasche,181,6-Pk 6,132,Sprite Zero,180,90,R,0,0,,9.3,9.3,9,L,294,196,304,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,5925
44489,44404,41089,201512,"FANTA ZERO  4+2/1,5L PEW",ZFER,55121600A,PAC,64,0.0156,6,1,1.5851,,,,Y,EW FP: DPG,2588,1.5-Ltr Plas Btl Nr  6-Pk 6,041,1.5 LTR,018,Plastikflasche,181,6-Pk 6,146,Fanta Zero,180,120,R,0,0,,9.3,9.3,9,L,294,196,304,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,A1VE
44489,44404,41089,201514,"NESTEA MA40X5+1/1,5L PEW",ZFER,50202300,KS,2,0.5,240,40,63.403,,,,Y,EW FP: DPG,6261,1.5-Ltr Plas Btl Nr  6-Pk 240,041,1.5 LTR,018,Plastikflasche,197,6-Pk 240,122,Nestea,360,90,R,0,0,,381.67,381.67,360,L,800,600,1427,MM,144,01,CA,5+1  Aktion 5+1,CLOSED,Gesperrt /SKU Reduziert,,,3105,HALN150,1,,GRY_2,yes,,,PEW N,,,A02Y
44489,44404,41089,201521,RELENTL.O6X3+1/0485L  DS,ZFER,55121600A,KS,72,0.0139,24,1,2.05,,,,Y,EW FP: DPG,7789,485-Ml Alum Can Nr  4-Pk 24,450,485 ML,007,Aludose,151,4-Pk 24,BVJ,Relentless,360,90,R,0,0,,13.2,11.64,11.64,L,400,268,168,MM,0,01,FA,,CLOSED,Gesperrt /SKU Reduziert,,,5115,SUBCAN048RE,1,,GRN_4,yes,,,0,,,A59E
44489,44404,41089,201522,RELENTL.OR.200/0485L  DS,ZFER,55121600A,KS,4,0.25,200,8.333,17.083,,,,Y,EW FP: DPG,A009,485-Ml Alum Can Nr  4-Pk 200,450,485 ML,007,Aludose,Z37,4-Pk 200,BVJ,Relentless,360,90,R,0,0,,110,110,97,L,600,400,1181,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5115,SUBCAN048RE,1,,,yes,,,0,,,A59E
44489,44404,41089,201524,COKE ZERO    24/025L AEW,ZFER,55121600A,KS,96,0.0104,24,1,1.0567,,,,Y,EW FP: DPG,5755,250-Ml Alum Btl Nr Cntr 1-Ls 24,265,250 ML,001,Aluflasche,023,1-Ls 24,BOD,Coca-Cola Zero,180,90,R,0,0,,7.2,7.2,6,L,320,219,184,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5103,SUBALU025,1,,BLU_2,yes,,,0,,,A1VS
44489,44404,41089,201535,"MEZZO MIX  3X42/2,0L PEW",ZFER,55121600A,KS,2,0.5,126,21,44.382,,,,Y,EW FP: DPG,3855,2-Ltr Plas Btl Nr  1-Ls 126,179,2 LTR,018,Plastikflasche,052,1-Ls 126,B1X,Mezzo Mix,180,90,R,0,0,,268.23,268.23,252,L,809,600,1185,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,2357,N200JT,1,,GRY_3,yes,,,PEW L,,,1484
44489,44404,41089,201536,"COKE ZERO      18,0L PEM",ZFER,55121600A,EA,18,0.0556,1,1,3.1701,,,,4,MW FP: BEHÄLTER,0296,18-Ltr Sstl Tnk Ref  1-Ls,148,18 LTR,021,Behälter,001,1-Ls,BOD,Coca-Cola Zero,0,90,R,0,0,,22.43,18,18,L,228.6,228.6,563.6,MM,0,01,CH,PEM  Premix,CLOSED,Gesperrt /SKU Reduziert,,,1101,PEM18,2,,YEL_3,yes,,,BEH,,,A1VS
44489,44414,41089,200096,"FANTA LEMON  12/1,0L PET",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,3,MW FP: KISTE&FLASCHE,0503,1-Ltr Plas Btl Ref  1-Ls 12,007,1 LTR,018,Plastikflasche,012,1-Ls 12,116,Fanta sonstige,180,90,R,0,0,,15.31,12.347,12,L,400,300,330,MM,0,03,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,MULTI,,PET L,356,EUROPALETTE 120X80,1564
44489,44414,41089,200788,"FANTA MANDAR.12/1,0L PET",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,3,MW FP: KISTE&FLASCHE,0503,1-Ltr Plas Btl Ref  1-Ls 12,007,1 LTR,018,Plastikflasche,012,1-Ls 12,116,Fanta sonstige,180,90,R,0,0,,15.31,12.347,12,L,400,300,330,MM,0,03,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,MULTI,,PET L,356,EUROPALETTE 120X80,1734
44489,44414,41089,201015,"FANTA MANGO  12/1,0L PET",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,3,MW FP: KISTE&FLASCHE,0503,1-Ltr Plas Btl Ref  1-Ls 12,007,1 LTR,018,Plastikflasche,012,1-Ls 12,116,Fanta sonstige,180,90,R,0,0,,15.31,12.347,12,L,400,300,330,MM,144,03,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,MULTI,,PET L,356,EUROPALETTE 120X80,1342
44489,44414,41089,201469,"FANTA EX.ERDB12/1,0L PET",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,3,MW FP: KISTE&FLASCHE,0503,1-Ltr Plas Btl Ref  1-Ls 12,007,1 LTR,018,Plastikflasche,012,1-Ls 12,116,Fanta sonstige,180,90,R,0,0,,15.31,12.347,12,L,400,300,330,MM,144,03,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,MULTI,,PET L,356,EUROPALETTE 120X80,A6VS
44489,44419,41089,201451,"FANTA MANGO   6/1,25 CPW",ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,4,10,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,116,Fanta sonstige,180,90,R,0,0,,7.94,7.715,7.5,L,255,170,315,MM,144,03,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,SPLASH,,PEW D,2037,CHEP-HALBPALETTE 80X60,1342
44489,44420,41089,200118,"FANTA ORANGE   18,0L POM",ZFER,55121600A,EA,18,0.0556,1,1,17.119,1,18,,4,MW FP: BEHÄLTER,0296,18-Ltr Sstl Tnk Ref  1-Ls,148,18 LTR,021,Behälter,001,1-Ls,116,Fanta sonstige,75,28,N,0,0,,25.87,21.445,18,L,228.6,228.6,563.6,MM,0,,CI,POM  Postmix,CLOSED,Gesperrt /SKU Reduziert,,,1109,POM18,2,,YEL_3,yes,W/O SHAPE,,BEH,356,EUROPALETTE 120X80,0232
44489,44420,41089,200119,"FANTA ORANGE    9,0L POM",ZFER,55121600A,EA,18,0.0556,1,1,8.5594,1,18,,4,MW FP: BEHÄLTER,2041,9-Ltr Sstl Tnk Ref  1-Ls,588,9 LTR,021,Behälter,001,1-Ls,116,Fanta sonstige,120,28,N,0,0,,14.45,10.722,9,L,228.6,228.6,340,MM,0,,CI,POM  Postmix,CLOSED,Gesperrt /SKU Reduziert,,,1111,POM09,3,,YEL_1,yes,W/O SHAPE,,BEH,356,EUROPALETTE 120X80,0232
44489,44420,41089,200210,SCHWEP.LEMON  6/125LAPEW,ZFER,55121600A,PAC,84,0.0119,6,1,1.3209,,,,1,EW FP:kein DPG/gr.P.,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,130,Schweppes-CS,0,1,R,0,0,,8.1,8.1,7.5,L,0,0,0,MM,0,,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,9111,KRON125,1,,GRY_1,yes,,,APO OTHER,,,0146
44489,44420,41089,200378,"FANTA ORAN.5X20/1,5L PEW",ZFER,55121600A,KS,4,0.25,100,25,26.418,5,,,Y,EW FP: DPG,7957,1.5-Ltr Plas Btl Nr  1-Ls 100,041,1.5 LTR,018,Plastikflasche,547,1-Ls 100,116,Fanta sonstige,180,90,R,0,0,,165.28,154.302,150,L,612,406,1389,MM,0,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2362,N1504,1,,GRY_2,yes,SPIRAL,,PEW L,356,EUROPALETTE 120X80,0232
44489,44420,41089,200388,CHAQ.PREMIUM        500G,ZFER,55121600A,EA,800,0.0012,1,1,1.7506,8,100,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,1.43,L,100,55,260,MM,0,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9105,CHAQWA,1,,RED_1,yes,W/O SHAPE,,0,356,EUROPALETTE 120X80,A6AN
44489,44420,41089,200391,CHAQ.ESPRESSO       500G,ZFER,55121600A,EA,800,0.0012,1,1,2.0757,,,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,1.43,L,100,55,260,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9105,CHAQWA,1,,RED_1,yes,W/O SHAPE,,0,,,A2ZM
44489,44420,41089,200392,CHAQ.SPEZIAL BIO    500G,ZFER,55121600A,EA,800,0.0012,1,1,1.7506,,,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,1.43,L,100,55,260,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9105,CHAQWA,1,,RED_1,yes,W/O SHAPE,,0,,,A6AO
44489,44420,41089,200394,CHAQ.EXCLUSIV BIO   500G,ZFER,55121600A,EA,630,0.0016,1,1,1.6615,7,90,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,1.848,L,220,30,280,MM,0,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9105,CHAQWA,1,,RED_1,yes,W/O SHAPE,,0,356,EUROPALETTE 120X80,A6AD
44489,44420,41089,200396,CHAQ.TRADITIONELL   500G,ZFER,55121600A,EA,630,0.0016,1,1,1.6615,7,90,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,1.848,L,220,30,280,MM,0,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9105,CHAQWA,1,,RED_1,yes,W/O SHAPE,,0,356,EUROPALETTE 120X80,A6AL
44489,44420,41089,201030,VIO  138PAL   6/075L PEW,ZFER,55121600A,PAC,138,0.0072,6,1,0.7925,,,,Y,EW FP: DPG,7301,750-Ml Plas Btl Nr  6-Pk 6,553,750 ML,018,Plastikflasche,181,6-Pk 6,B40,ViO,365,90,R,0,0,,4.71,4.5,4.5,L,252,168,204,MM,48,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,7103,VION075,1,,BLU_2,yes,,,VIO PET,,,A3MQ
44489,44420,41089,201153,"POWERADE OR  12/0,5L PEW",ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,6,18,,Y,EW FP: DPG,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,270,90,R,0,0,,6.465,6.095,6,L,265,198,233,MM,144,,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,POWERADE,,PEW N,356,EUROPALETTE 120X80,7060
44489,44428,41089,200008,"COCA-COLA       9,0L POM",ZFER,55121600A,EA,18,0.0556,1,1,10.303,1,18,,4,MW FP: BEHÄLTER,2041,9-Ltr Sstl Tnk Ref  1-Ls,588,9 LTR,021,Behälter,001,1-Ls,001,Coca-Cola,120,28,N,0,0,,15.03,11.301,9,L,228.6,228.6,340,MM,0,,CI,POM  Postmix,STANDARD,Standardartikel aktiv,205,BIB,1111,POM09,3,"8,00",YEL_1,no,W/O SHAPE,,BEH,356,EUROPALETTE 120X80,0001
44489,44428,41089,200010,"KINLEY SOLE    18,0L POM",ZFER,55121600A,EA,18,0.0556,1,1,17.119,1,18,,4,MW FP: BEHÄLTER,0296,18-Ltr Sstl Tnk Ref  1-Ls,148,18 LTR,021,Behälter,001,1-Ls,295,Kinley,120,28,N,0,0,,27.03,18,18,L,228.6,228.6,563.6,MM,48,,CI,POM  Postmix,STANDARD,Standardartikel aktiv,205,BIB,1109,POM18,2,"6,00",YEL_3,no,W/O SHAPE,,BEH,356,EUROPALETTE 120X80,1567
44489,44428,41089,200019,"SPRITE          9,0L POM",ZFER,55121600A,EA,18,0.0556,1,1,8.5594,1,18,,4,MW FP: BEHÄLTER,2041,9-Ltr Sstl Tnk Ref  1-Ls,588,9 LTR,021,Behälter,001,1-Ls,007,Sprite,90,28,N,0,0,,14.22,10.492,9,L,228.6,228.6,340,MM,0,,CI,POM  Postmix,STANDARD,Standardartikel aktiv,205,BIB,1111,POM09,3,"8,00",YEL_1,no,W/O SHAPE,,BEH,356,EUROPALETTE 120X80,0014
44489,44428,41089,200030,"VIO          18/0,5L PEW",ZFER,55121600A,PAC,72,0.0139,18,1,1.5851,6,12,,Y,EW FP: DPG,5317,500-Ml Plas Btl Nr  18-Pk 18,472,500 ML,018,Plastikflasche,293,18-Pk 18,B40,ViO,360,120,R,0,0,,9.346,9,9,L,393,197,213,MM,48,,R,Standardartikel,STANDARD,Standardartikel aktiv,326,ViO,7102,VION050,1,"2,00",BLU_2,no,VIO,,VIO PET,356,EUROPALETTE 120X80,A3MQ
44489,44428,41089,200031,"VIO         3X6/0,5L PEW",ZFER,55121600A,KS,72,0.0139,18,1,1.5851,6,12,,Y,EW FP: DPG,7930,500-Ml Plas Btl Nr  6-Pk 18,472,500 ML,018,Plastikflasche,183,6-Pk 18,B40,ViO,365,120,R,0,0,,9.404,9,9,L,396,198,216,MM,48,,R,Standardartikel,STANDARD,Standardartikel aktiv,326,ViO,7102,VION050,1,"2,00",BLU_2,no,VIO,,VIO PET,356,EUROPALETTE 120X80,A3MQ
44489,44428,41089,200047,"SPRITE       20/0,5L  MW",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,3,MW FP: KISTE&FLASCHE,0288,500-Ml Glass Btl Ref  1-Ls 20,472,500 ML,014,Glasflasche,019,1-Ls 20,007,Sprite,540,120,R,0,0,,22.36,10.289,10,L,406,305,316,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,203,Glass,1213,GL050,1,"3,00",GRY_1,no,MULTI,,GLAS,356,EUROPALETTE 120X80,0014
44489,44428,41089,200051,COKE LIGHT   24/033L  MW,ZFER,55121600A,KS,40,0.025,24,1,1.3949,5,8,,3,MW FP: KISTE&FLASCHE,3480,330-Ml Glass Btl Ref Cntr 1-Ls 24,350,330 ML,014,Glasflasche,023,1-Ls 24,002,Coca-Cola light,180,90,R,0,0,,18.83,7.92,7.92,L,442.5,303.5,275,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,203,Glass,1208,GL033,1,"3,00",BLU_2,no,CONTOUR,,GLAS,356,EUROPALETTE 120X80,1253
44489,44428,41089,200055,"LIFT APFSCHOR12/0,5L PEW",ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,6,18,,Y,EW FP: DPG,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,298,Lift,150,90,R,0,0,,6.47,6.17,6,L,262,197,231,MM,144,,R,Standardartikel,STANDARD,Standardartikel aktiv,319,Small NR-PET,2222,N050V,1,"3,00",BLU_2,no,LIFT STRAIGHT,,"PEW 0,5",356,EUROPALETTE 120X80,1930
44489,44428,41089,200064,"COCA-COLA      20,0L BIB",ZFER,55121600A,EA,36,0.0278,1,1,22.895,4,9,,W,EW FP: GRÜNER PUNKT,0298,20-Ltr Crbd BIB Nr  1-Ls,202,20 LTR,004,Bag-In-Box,001,1-Ls,001,Coca-Cola,120,28,N,0,0,,25.84,25.113,20,L,378,256,258,MM,0,,CI,POM  Postmix,STANDARD,Standardartikel aktiv,205,BIB,1121,BIB20,1,"1,00",GRN_3,no,W/O SHAPE,,BIB,356,EUROPALETTE 120X80,0001
44489,44428,41089,200084,COCA-COLA AIR24/015L  DS,ZFER,55121600A,KS,156,0.0064,24,1,0.634,13,12,,1,EW FP:kein DPG/gr.P.,0506,150-Ml Alum Can Nr  1-Ls 24,122,150 ML,007,Aludose,023,1-Ls 24,001,Coca-Cola,360,120,R,0,0,,4.011,3.739,3.6,L,330,220,91,MM,0,,CD,AIR  Airlines,STANDARD,Standardartikel aktiv,302,Subcontracting,5101,SUBCAN015AIR,1,"3,00",GRN_1,no,W/O SHAPE,,0,356,EUROPALETTE 120X80,0001
44489,44428,41089,200113,FANTA ORANGE 24/033L  MW,ZFER,55121600A,KS,40,0.025,24,1,1.3949,5,8,,3,MW FP: KISTE&FLASCHE,0633,330-Ml Glass Btl Ref 1-Ls 24,350,330 ML,014,Glasflasche,023,1-Ls 24,116,Fanta sonstige,360,90,R,0,0,,19.06,8.15,7.92,L,442.5,303.5,275,MM,120,,R,Standardartikel,STANDARD,Standardartikel aktiv,203,Glass,1208,GL033,1,"3,00",BLU_2,no,MULTI,,GLAS,356,EUROPALETTE 120X80,0232
44489,44428,41089,200114,"FANTA ORANGE 24/0,2L  MW",ZFER,55121600A,KS,40,0.025,24,1,0.8454,5,8,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,116,Fanta sonstige,360,120,R,0,0,,12.73,4.94,4.8,L,442.5,303.5,275,MM,120,,R,Standardartikel,STANDARD,Standardartikel aktiv,203,Glass,1202,GL020M,1,"3,00",BLU_1,no,SPIRAL,,GLAS,356,EUROPALETTE 120X80,0232
44489,44428,41089,200125,APOLL.SELECT 24/025L  MW,ZFER,55121600A,KS,48,0.0208,24,1,1.0567,6,8,,3,MW FP: KISTE&FLASCHE,2108,250-Ml Glass Btl Ref  1-Ls 24,265,250 ML,014,Glasflasche,023,1-Ls 24,BZC,Apollinaris,720,120,R,0,0,,13.6,6,6,L,400,300,245,MM,72,,R,Standardartikel,STANDARD,Standardartikel aktiv,327,Apollinaris,6102,APOGL025,1,"3,00",BLU_1,no,SELECTION,,APO GLAS,356,EUROPALETTE 120X80,A2ZW
44489,44428,41089,200142,"COKE LIGHT     20,0L BIB",ZFER,55121600A,EA,36,0.0278,1,1,22.895,4,9,,W,EW FP: GRÜNER PUNKT,0298,20-Ltr Crbd BIB Nr  1-Ls,202,20 LTR,004,Bag-In-Box,001,1-Ls,002,Coca-Cola light,90,28,N,0,0,,20.72,20,20,L,378,256,258,MM,0,,CI,POM  Postmix,STANDARD,Standardartikel aktiv,205,BIB,1121,BIB20,1,"1,00",GRN_3,no,W/O SHAPE,,BIB,356,EUROPALETTE 120X80,1253
44489,44428,41089,200179,HEPP.HEILW.  12/075L  MW,ZFER,55121600A,KS,36,0.0278,12,1,1.5851,4,9,,3,MW FP: KISTE&FLASCHE,2652,750-Ml Glass Btl Ref  1-Ls 12,553,750 ML,Z13,Glasflasche Brunnen GDB,012,1-Ls 12,BZD,Heppinger-KO,1095,120,R,0,0,,17.25,9,9,L,357,275,345,MM,336,,R,Standardartikel,STANDARD,Standardartikel aktiv,327,Apollinaris,6105,APOGL075,1,"2,67",BLU_2,no,GDB,,APO GLAS,356,EUROPALETTE 120X80,A2Z1
44489,44428,41089,200214,APOLL.SELECT 12/075L  MW,ZFER,55121600A,KS,32,0.0312,12,1,1.5851,4,8,,3,MW FP: KISTE&FLASCHE,2652,750-Ml Glass Btl Ref  1-Ls 12,553,750 ML,014,Glasflasche,012,1-Ls 12,BZC,Apollinaris,720,120,R,0,0,,17.717,9,9,L,400,300,350,MM,72,,R,Standardartikel,STANDARD,Standardartikel aktiv,327,Apollinaris,6105,APOGL075,1,"3,00",BLU_2,no,SELECTION,,APO GLAS,356,EUROPALETTE 120X80,A2ZW
44489,44428,41089,200215,"APOLL.SELECT 20/0,5L  MW",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,3,MW FP: KISTE&FLASCHE,0288,500-Ml Glass Btl Ref  1-Ls 20,472,500 ML,014,Glasflasche,019,1-Ls 20,BZC,Apollinaris,720,120,R,0,0,,19.79,10,10,L,400,300,280,MM,72,,R,Standardartikel,STANDARD,Standardartikel aktiv,327,Apollinaris,6103,APOGL050,1,"3,00",GRY_1,no,SELECTION,,APO GLAS,356,EUROPALETTE 120X80,A2ZW
44489,44428,41089,200382,"COKE ZERO KFR12/1,0L PET",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,3,MW FP: KISTE&FLASCHE,3353,1-Ltr Plas Btl Ref Cntr 1-Ls 12,007,1 LTR,018,Plastikflasche,012,1-Ls 12,BOD,Coca-Cola Zero,180,90,R,0,0,,14.97,12,12,L,400,300,330,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,202,Large PET,1401,R100,1,"3,00",GRN_3,no,CONTOUR,,PET L,356,EUROPALETTE 120X80,A56E
44489,44428,41089,200401,CHAQ.EXPR.KRÄFTIG   500G,ZFER,55121600A,EA,360,0.0028,1,1,7.2649,6,60,,1,EW FP:kein DPG/gr.P.,3466,500-Gm Flx Bag Nr  1-Ls,471,500 GM,Z12,Vending-Zutatenbeutel,001,1-Ls,BV2,Chaqwa,360,30,N,0,0,,0.5,0.5,2.223,L,130,60,285,MM,0,,R,Standardartikel,NDPROD,Gesperrt /SKU Reduzierung,,,9105,CHAQWA,1,"1,00",RED_1,yes,W/O SHAPE,,0,356,EUROPALETTE 120X80,A6AK
